-0.125291	0.889993	-0.438423
-0.862872	0.232871	-0.448578
0.169805	0.104168	-0.979957
0.71016	-0.349315	0.611271
-0.139213	-0.104145	0.984771
0.507512	0.0238554	0.861315
0.226766	0.123427	-0.966097
-0.883016	0.252907	-0.395373
0.515863	0.107843	-0.849856
0.247703	0.241712	-0.9382
-0.316535	-0.376647	0.870599
0.559316	-0.731271	-0.390395
-0.0591789	-0.271986	-0.96048
0.0840271	0.210735	0.973925
0.306478	0.179612	-0.934778
0.300156	0.248243	0.921022
0.264707	-0.261664	-0.92815
-0.0493225	-0.886769	-0.459574
0.339105	-0.270826	0.900922
-0.38471	-0.79421	-0.47035
0.809105	-0.570087	0.142652
-0.536376	-0.412983	-0.736034
0.932998	0.180836	-0.311148
-0.663539	-0.0302471	-0.74753
-0.72954	-0.639365	0.242866
-0.120021	-0.886938	0.446023
0.0209199	0.0332589	0.999228
0.928263	0.307735	0.20887
0.0978979	-0.36224	-0.926929
0.391293	0.870991	0.297095
0.0689051	-0.0711361	0.995084
-0.859141	-0.0604249	0.508158
-0.504206	-0.768468	-0.393997
-0.93495	0.329018	-0.132721
0.482775	-0.365794	-0.79569
-0.0178102	-0.0335527	0.999278
-0.274756	-0.0632741	0.95943
0.215003	0.591714	0.776948
0.98446	0.139194	0.107073
0.0519162	0.594654	0.802304
-0.702844	0.660462	0.2642
-0.33884	0.913551	0.224973
0.742497	0.669583	-0.0188809
-0.631403	-0.212486	0.745774
-0.0554977	0.644597	-0.762506
0.018282	-0.187711	0.982054
-0.177173	0.817257	-0.548362
0.922324	0.361221	-0.137251
-0.178056	0.672111	-0.718724
-0.744985	-0.129461	0.654398
0.00785863	-0.419743	0.907609
-0.665977	-0.704978	-0.243886
-0.585921	-0.784593	-0.202758
-0.0100322	0.319306	0.947599
-0.733733	-0.507992	-0.451198
-0.0521001	0.355682	-0.933154
-0.027078	-0.999603	-0.00779319
0.859808	0.505667	0.0709267
0.201991	-0.466678	0.861052
-0.714845	0.272326	0.644076
-0.895255	-0.424522	0.135274
-0.121817	0.383527	0.915461
-0.156087	-0.514208	0.843343
-0.127746	0.348616	0.928519
-0.907606	0.388448	-0.15925
0.815001	-0.443455	-0.372989
-0.0513287	-0.290935	-0.955365
0.784291	0.0350753	0.619401
-0.156034	0.148683	0.976497
0.435361	-0.895767	-0.0897879
-0.616179	0.703161	-0.354806
