0.454749	-0.583399	0.67294
0.96902	-0.120325	-0.215691
-0.341447	-0.702869	0.624011
0.759146	-0.63313	0.151142
0.957569	-0.131223	-0.256598
0.354656	-0.687388	-0.633811
0.0808147	0.686634	-0.722497
0.147369	-0.494399	0.856651
0.432114	-0.824315	0.365762
0.634605	-0.14664	0.758797
-0.84258	0.338507	0.418893
4.48009e-05	0.154916	0.987928
0.960393	-0.276945	-0.0307756
-0.927123	-0.0142141	0.374487
0.994129	-0.0679371	0.084211
0.968088	-0.13194	0.213069
-0.0513232	-0.994226	0.0942335
-0.261968	-0.811804	-0.521868
0.7939	-0.439975	0.419697
-0.0911743	-0.0744965	0.993045
-0.155853	-0.987738	-0.00910736
-0.0827194	0.996426	0.0171106
-0.450729	0.178589	-0.874614
0.653479	0.0619819	-0.754403
0.572494	-0.596613	-0.562408
-0.86286	0.019935	-0.505049
0.000942381	-0.972485	-0.232964
0.101751	0.290586	0.951423
0.961001	0.011687	0.276299
-0.203266	-0.877562	-0.434244
-0.841007	0.259198	-0.474894
-0.458902	-0.886208	-0.0635997
0.199187	-0.389447	0.899253
-0.162739	-0.0781625	0.983568
-0.639794	-0.447688	-0.624691
0.741591	0.637743	0.208151
0.0912631	0.246195	-0.964914
-0.163777	-0.459661	0.872863
0.130869	-0.85839	0.496025
0.887655	0.383316	-0.25522
-0.152291	0.931855	-0.329323
0.0812452	0.0812741	0.993375
0.982286	-0.138358	-0.126374
-0.408354	0.781401	-0.471868
-0.458804	0.368945	0.808318
-0.533375	-0.809478	-0.24547
0.126734	0.919377	-0.372404
-0.974704	0.190716	-0.116534
0.220009	0.97549	-0.0039332
0.211698	0.958343	0.191737
0.643385	0.577068	0.503039
-0.895875	-0.411306	-0.168031
0.548462	-0.17538	-0.817577
0.101106	-0.299036	0.94887
-0.866945	-0.412979	0.279025
0.799026	0.573073	0.182056
0.886816	-0.156632	0.434769
-0.876322	0.00101583	-0.481724
0.227036	0.825364	0.516942
-0.322772	0.790795	-0.520059
0.603793	0.674853	0.424273
-0.311586	0.759011	0.571679
-0.701961	-0.701366	0.12384
0.214258	0.932579	-0.2905
-0.00915714	-0.731532	-0.681746
-0.446162	0.340605	-0.827603
0.88465	-0.285691	-0.368475
-0.972662	-0.0610989	-0.224045
